row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000142945	2182.55792147648	4.21815630931046	0.111529402062799	37.8210250507337	0	0	KIF2C
ENSG00000115163	716.16608496128	4.65396350109385	0.122441043303995	38.0098321241763	0	0	CENPA
ENSG00000123485	1489.72504895288	4.6030826691434	0.122526985531841	37.5679092174125	0	0	HJURP
ENSG00000090889	1769.92230853689	4.24786219352102	0.109655799467249	38.7381443950872	0	0	KIF4A
ENSG00000146670	2513.83231635257	3.96367533060149	0.104369225094838	37.9774337406432	0	0	CDCA5
ENSG00000135451	1639.40538198399	4.72101970035178	0.12509604569593	37.739160131625	0	0	TROAP
ENSG00000088325	6423.96237418494	4.5907625021852	0.11954106331452	38.4032262629838	0	0	TPX2
ENSG00000175063	3280.45593590337	4.81573569937431	0.124925916759035	38.5487321150758	0	0	UBE2C
ENSG00000117399	3547.34210956651	4.52921720531182	0.121457295215983	37.2906147568795	2.32947503115071e-304	5.03632501734783e-301	CDC20
ENSG00000117650	1310.9332793149	4.55909226458501	0.12283280666225	37.1162427080334	1.53695931796258e-301	2.99061544089158e-298	NEK2
ENSG00000112742	1389.55604456437	4.53941952096696	0.122507432386705	37.054237710557	1.53473950803356e-300	2.71481466793791e-297	TTK
ENSG00000166851	2610.4881526135	4.01147898770996	0.108836746910188	36.8577626729348	2.19645704432076e-297	3.56155509736612e-294	PLK1
ENSG00000157456	2344.68222207283	4.08858443722285	0.111343547768172	36.7204433411417	3.44614977881844e-295	5.15809095355763e-292	CCNB2
ENSG00000174371	932.32796632185	4.33303574544739	0.11802784935211	36.7119774632233	4.70357468922953e-295	6.53729687878773e-292	EXO1
ENSG00000101057	5220.63777039363	4.72515914798708	0.128856995998082	36.6697912782121	2.21385249054974e-294	2.87180945074113e-291	MYBL2
ENSG00000137807	2119.60982204799	3.63377563419983	0.0993720235872667	36.567390931802	9.43756287816557e-293	1.14772561552091e-289	KIF23
ENSG00000121152	1626.41890299749	4.05361729778901	0.111045595644281	36.5040799166336	9.55397644379898e-292	1.09353690378494e-288	NCAPH
ENSG00000156970	1692.11997060933	4.23267785390247	0.116010051049187	36.4854408357071	1.88723183415654e-291	2.04009761272322e-288	BUB1B
ENSG00000085999	768.826685811234	4.24510125103157	0.117924324096793	35.9985209459176	8.82308756441716e-284	9.03577041202259e-281	RAD54L
ENSG00000089685	4749.87728422856	4.6719909324953	0.130520880139235	35.7949695674086	1.32250173750633e-280	1.28666194041991e-277	BIRC5
ENSG00000137203	2734.83247076215	5.35387306417383	0.151220534594938	35.4044050863517	1.46073819272842e-274	1.35347827400522e-271	TFAP2A
ENSG00000168143	1338.5361873293	6.55567510294501	0.186936201166841	35.069050628102	1.99833078149529e-269	1.76743274301524e-266	FAM83B
ENSG00000169607	1089.77236966966	4.0113446706296	0.114448732771814	35.049271175657	4.00012850944939e-269	3.38410871899419e-266	CKAP2L
ENSG00000186185	1491.81942595957	4.72129615305006	0.135582380948479	34.8223428444154	1.11671964947152e-265	9.05380455809035e-263	KIF18B
ENSG00000126787	1495.48460504977	4.20224578796045	0.12070589644992	34.813923027397	1.49750327356545e-265	1.16553674788146e-262	DLGAP5
ENSG00000024526	1042.97372344852	4.47356402786112	0.128549513392143	34.8003186462045	2.40540619430115e-265	1.80016898956583e-262	DEPDC1
ENSG00000093009	1670.41908350818	4.51065919456694	0.130175604819272	34.6505722084355	4.37919769386049e-263	3.1559418047088e-260	CDC45
ENSG00000138160	2460.91479844241	3.46097293949113	0.100142416435873	34.5605095489919	9.91001345428843e-262	6.88675149262658e-259	KIF11
ENSG00000117394	53232.7525856213	5.70336123584711	0.166436706088166	34.2674483886138	2.39772972220325e-257	1.60879396326313e-254	SLC2A1
ENSG00000011426	3948.66506858019	4.183443720729	0.122414905501551	34.1743001278222	5.82564377216199e-256	3.77851255062427e-253	ANLN
ENSG00000094804	2208.89720673171	4.07639047437328	0.119852183672736	34.0118164680599	1.49009048794564e-253	9.35296152078913e-251	CDC6
ENSG00000198901	4074.48935966813	3.59593141888686	0.105834758254498	33.9768472871628	4.89697512675330e-253	2.97766693801143e-250	PRC1
ENSG00000178999	1551.95213649655	4.38359127334228	0.129365654070688	33.8852789392384	1.09762954156012e-251	6.47202291505355e-249	AURKB
ENSG00000143228	1259.8359718158	4.44845587787858	0.131363126702822	33.8638093469117	2.27290384916575e-251	1.30076950285491e-248	NUF2
ENSG00000111665	1371.13482548663	4.17649779332929	0.123433809919869	33.8359303341653	5.84496947090276e-251	3.24946902756645e-248	CDCA3
ENSG00000101003	1624.15224832521	3.97246640384784	0.117542897849155	33.7958862384506	2.26665655874994e-250	1.22512787000434e-247	GINS1
ENSG00000118193	906.234704515453	4.34886815472349	0.129210514207241	33.6572312354421	2.44390151014324e-248	1.28522798876668e-245	KIF14
ENSG00000165480	644.25497439621	3.9663957139487	0.118301678486085	33.5278059001947	1.89647052839092e-246	9.71092724774485e-244	SKA3
ENSG00000051341	970.650121428872	4.50047655318304	0.134566382983856	33.4442856632548	3.11634761401507e-245	1.55481774034629e-242	POLQ
ENSG00000091651	898.91360420425	4.00056205469103	0.119751870905187	33.4070943898527	1.08148082430207e-244	5.26086346981744e-242	ORC6
ENSG00000138180	2313.69154991124	4.07277396125443	0.122163219848079	33.3387902375143	1.05897315056462e-243	4.90607132468723e-241	CEP55
ENSG00000075218	1160.52132495264	3.91338996656152	0.117382041682246	33.3389154804029	1.05455672056674e-243	4.90607132468723e-241	GTSE1
ENSG00000111206	4831.33314061418	4.44371850101525	0.133759107836465	33.2218012880901	5.21558054105346e-242	2.36011084111205e-239	FOXM1
ENSG00000109805	1235.67690050941	3.64680419898709	0.110434267001275	33.0223969245432	3.87519347424344e-239	1.7137162414052e-236	NCAPG
ENSG00000154839	711.240374214499	4.15980819594042	0.12634733882454	32.9235917007892	1.01037399088093e-237	4.36885713656913e-235	SKA1
ENSG00000206075	10430.2101851971	7.03114047695795	0.214031559966394	32.8509518786011	1.10391805496517e-236	4.66957337250267e-234	SERPINB5
ENSG00000134690	1871.61585062001	3.84265257067872	0.117068202557962	32.8240503118358	2.67263176912755e-236	1.10646955241881e-233	CDCA8
ENSG00000134057	3585.63686199534	3.629997027681	0.110965692895809	32.712786564487	1.02759351688809e-234	4.16560721908509e-232	CCNB1
ENSG00000127564	1332.71854712998	4.11848048035599	0.126908714769901	32.4523062724513	5.02565166161354e-231	1.9956965312587e-228	PKMYT1
ENSG00000066279	1925.51838668384	4.15922346027906	0.128205690417707	32.4418007245067	7.06923569410631e-231	2.75106376271841e-228	ASPM
ENSG00000065328	894.574205036839	4.0700833582196	0.125539457480236	32.4207499372088	1.40006549132817e-230	5.34166163338501e-228	MCM10
ENSG00000145386	2137.10751335584	3.84569167289238	0.118787287813941	32.3746062702936	6.2519178379435e-230	2.33941956328278e-227	CCNA2
ENSG00000165304	1667.84317733219	4.49551660515843	0.139310035470935	32.2698690726868	1.85204959411542e-228	6.79946811364112e-226	MELK
ENSG00000140534	1037.24888026076	4.465601545779	0.138547897628344	32.2314637913742	6.3985883098165e-228	2.30562465430388e-225	TICRR
ENSG00000169679	2048.83448727724	3.3196859251737	0.103683024211964	32.017641753843	6.19599216202661e-225	2.19202937252207e-222	BUB1
ENSG00000131747	10060.2052360402	4.24180859252941	0.132497097630282	32.0143510189612	6.88511199204952e-225	2.39233052038035e-222	TOP2A
ENSG00000237649	2353.5484164663	3.45960203323442	0.108103476253361	32.0026899516734	1.0003934973386e-224	3.41502748617796e-222	KIFC1
ENSG00000117724	4990.52698564154	4.12189803780617	0.128926472550933	31.9709207601085	2.76649072756678e-224	9.28109940982662e-222	CENPF
ENSG00000137804	3182.53787689722	3.44947734122918	0.108793458063846	31.7066614355142	1.25761913750293e-220	4.14758528432748e-218	NUSAP1
ENSG00000051180	867.620151086921	3.44755254513298	0.109710889660656	31.4239776543287	9.52011239141313e-217	3.08737244853528e-214	RAD51
ENSG00000129810	364.785147369335	3.71218248304285	0.118262112918454	31.3894483316269	2.81896922908226e-216	8.9920497146693e-214	SGO1
ENSG00000077152	1472.46289978177	3.77451479022621	0.120337598115216	31.3660472648984	5.87900979005079e-216	1.84506084669046e-213	UBE2T
ENSG00000035499	709.695742975868	4.14904807988381	0.132748660867394	31.2549147597684	1.91433924330967e-214	5.91257349147929e-212	DEPDC1B
ENSG00000167513	1645.62978851504	3.69713740143479	0.118365139812101	31.2350190884226	3.56672418656667e-214	1.0843956128471e-211	CDT1
ENSG00000080986	1137.55238392084	3.79791009785485	0.121887410181802	31.1591664158755	3.81092438294244e-213	1.14081487143529e-210	NDC80
ENSG00000165891	923.652958452101	4.52349095570732	0.145476280435463	31.0943539535579	2.87130489406107e-212	8.46512888312732e-210	E2F7
ENSG00000158402	324.839617433623	4.0716716086676	0.131020691409701	31.07655412942	4.99608016977384e-212	1.45095116333522e-209	CDC25C
ENSG00000123473	1016.28206989809	3.05819414359702	0.0984363648706426	31.0677273344649	6.57453953421682e-212	1.88128515083516e-209	STIL
ENSG00000087586	1806.5568073821	3.24686961155042	0.104636115195081	31.0301047157288	2.11693693022971e-211	5.96976214324777e-209	AURKA
ENSG00000138271	3110.99901376144	6.63026434355797	0.214023302932295	30.9791702712643	1.02863069366152e-210	2.85929943389513e-208	GPR87
ENSG00000127423	333.7468344072	3.68760106456066	0.119046733155532	30.9760794506045	1.13210003508257e-210	3.1025918989629e-208	AUNIP
ENSG00000162062	488.926036229781	3.99071750682118	0.128891503974586	30.9618352161368	1.76061368582294e-210	4.75805848593649e-208	C16orf59
ENSG00000104738	8706.05232885282	2.99981120862347	0.0971059421788189	30.8921487327662	1.52275199957656e-209	4.05886416544668e-207	MCM4
ENSG00000085840	748.516653639266	3.53257607369242	0.114356137540424	30.8910054997589	1.57754907647943e-209	4.14810134191036e-207	ORC1
ENSG00000184661	625.651627641407	3.84488461324084	0.124556244729393	30.8686619574484	3.14734534915515e-209	8.11398118906374e-207	CDCA2
ENSG00000178363	16053.7286977164	9.18722218701532	0.297625107402998	30.8684380399917	3.16919812092119e-209	8.11398118906374e-207	CALML3
ENSG00000276043	1427.77205947854	3.87338240048215	0.125768466133155	30.7977231461286	2.81099974688221e-208	7.10343286686157e-206	UHRF1
ENSG00000135476	1465.5045650355	3.59485559559869	0.116782968249309	30.7823619273348	4.5132189593034e-208	1.12587454500161e-205	ESPL1
ENSG00000112984	1766.12861679069	3.58924187011576	0.117009241971719	30.6748578969794	1.23217511753939e-206	3.03489410595967e-204	KIF20A
ENSG00000205420	177895.028908419	8.13858490196442	0.266192275850153	30.5740836242216	2.70645142733214e-205	6.58276648412859e-203	KRT6A
ENSG00000171848	5137.20011484449	3.89998242022851	0.127877096058011	30.4978963430582	2.77873831093342e-204	6.67514692026451e-202	RRM2
ENSG00000137812	1093.0898402057	3.27989020704493	0.107630309057914	30.473667090188	5.82080032360768e-204	1.38123332557022e-201	KNL1
ENSG00000196584	647.463941545442	3.8761062331318	0.127549403030993	30.3890582082141	7.66290067710799e-203	1.79644242620683e-200	XRCC2
ENSG00000149554	1398.00860259083	2.8969526220275	0.0956188298368775	30.2968842744635	1.25996330881142e-201	2.91861500748245e-199	CHEK1
ENSG00000185306	347.381526631087	6.90518594002687	0.228299532081375	30.2461677300574	5.85924962259843e-201	1.34128563713553e-198	C12orf56
ENSG00000122952	2563.87709085008	3.19666325817524	0.10587401434861	30.1930863568621	2.91913823245708e-200	6.60471996827324e-198	ZWINT
ENSG00000011677	476.232225863662	7.35790824124163	0.244005193853122	30.1547197625256	9.30197816223158e-200	2.08043552966324e-197	GABRA3
ENSG00000102384	505.758815323003	3.34404238057091	0.111079974410554	30.1048177073867	4.19054995664316e-199	9.26587739276847e-197	CENPI
ENSG00000186871	457.254088849953	4.01341021950142	0.133608015862154	30.0386933643423	3.0676629440346e-198	6.70680736685678e-196	ERCC6L
ENSG00000182272	1442.2750319696	5.80039260475031	0.193509999821463	29.9746401224841	2.10115065169662e-197	4.54268770896809e-195	B4GALNT4
ENSG00000069011	4928.87912681988	6.81869370969816	0.22922371163993	29.7468951223035	1.90214138105799e-194	4.06723813105785e-192	PITX1
ENSG00000134757	19969.8306296202	8.11190181209569	0.272965640587461	29.7176662771099	4.54033764383106e-194	9.6028141167027e-192	DSG3
ENSG00000170312	3491.26457383871	3.40349950683332	0.114697255773664	29.6737658096159	1.67455442297419e-193	3.50359999593891e-191	CDK1
ENSG00000168078	974.434090909575	4.16109853022637	0.141526877346982	29.4014720612015	5.25877656396638e-190	1.08856674874104e-187	PBK
ENSG00000071539	2460.54896299863	3.6654892299082	0.124915913168327	29.3436531578556	2.87935584114972e-189	5.89752694285172e-187	TRIP13
