row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000101057	3093.4288839405	6.13076668638028	0.23986564066314	25.5591699979663	4.34208846776429e-144	8.43754631055956e-140	MYBL2
ENSG00000123485	731.529443944241	4.96706175437352	0.202827507350052	24.4890933151442	1.93036057860851e-132	1.87553833817603e-128	HJURP
ENSG00000105011	1460.75542043128	4.50399071051327	0.187371451476099	24.0377638910899	1.12088627674467e-127	7.26035404323415e-124	ASF1B
ENSG00000135451	1042.83271741972	5.15609290954976	0.216185436746215	23.8503249208346	1.00480923379058e-125	3.90509060620372e-122	TROAP
ENSG00000185686	7428.89890587162	5.44526547105823	0.22823268932723	23.8583941989618	8.28592459626258e-126	3.90509060620372e-122	PRAME
ENSG00000165304	665.085722212103	4.81838390284864	0.203809467677378	23.6416097728882	1.43983605970398e-123	4.66314905202796e-120	MELK
ENSG00000165480	417.05111162016	4.2525873858255	0.181535375941504	23.4256676626809	2.34059645638831e-121	6.49749576293395e-118	SKA3
ENSG00000093009	529.942114919982	4.74623007582465	0.202939462443675	23.3874181919741	5.73921186577128e-121	1.39405456219584e-117	CDC45
ENSG00000175063	2338.5517745133	5.50573265815945	0.236407443450017	23.2891679627825	5.70831545404456e-120	1.23248873225549e-116	UBE2C
ENSG00000112984	1137.08672104971	4.59016918548731	0.198001892899281	23.182451027487	6.84534717969571e-119	1.33018786395847e-115	KIF20A
ENSG00000122952	1614.06578544933	3.96766198712853	0.172178518322068	23.0438850664682	1.69396210119682e-117	2.9924610500415e-114	ZWINT
ENSG00000186185	625.232058505251	4.87671144167702	0.211757666058268	23.0296807310632	2.35115502202366e-117	3.80730369899698e-114	KIF18B
ENSG00000117399	2698.45042899897	5.00008030513732	0.219115122395392	22.8194213638742	2.94166398024245e-115	4.39710880492855e-112	CDC20
ENSG00000075218	596.510693233031	4.49479424393161	0.19793717383957	22.7081864247223	3.71875323805085e-114	5.16162949441458e-111	GTSE1
ENSG00000127564	797.453709203561	4.87850079427018	0.215940099175329	22.591916984854	5.2039902185622e-113	6.74159586180672e-110	PKMYT1
ENSG00000157456	1118.00115526536	4.17797143117829	0.185594782212819	22.5112547958782	3.22026524569664e-112	3.91101214089857e-109	CCNB2
ENSG00000121152	611.76490790743	4.31445051833911	0.19178489696295	22.4962996912766	4.51169102789047e-112	5.15712823846868e-109	NCAPH
ENSG00000183856	1134.12592392226	4.72455116996774	0.210273973402792	22.4685494524688	8.42997795380347e-112	9.10062953323939e-109	IQGAP3
ENSG00000178999	1012.89623556007	4.91259108017294	0.218705908275195	22.462086730604	9.75000507840592e-112	9.97168940439915e-109	AURKB
ENSG00000088325	2538.14055804915	4.69710113493373	0.211072619195269	22.2534839091958	1.04362782678835e-109	1.01398879650756e-106	TPX2
ENSG00000148773	3283.5826860826	4.44404150251238	0.199736396091878	22.2495328316035	1.13973665193704e-109	1.05463631525908e-106	MKI67
ENSG00000158402	264.134171690453	4.73151192217189	0.213478600305515	22.1638698932844	7.66703952926112e-109	6.77208691511827e-106	CDC25C
ENSG00000154839	331.101492238817	4.41516627949148	0.199771997428065	22.101026852281	3.08960657514532e-108	2.61031456383582e-105	SKA1
ENSG00000138180	893.966169939065	4.50303698137944	0.203905457668118	22.0839453385731	4.5095028323794e-108	3.65119412661652e-105	CEP55
ENSG00000115163	323.438289784491	4.96694944384543	0.227087584816803	21.8723953925196	4.75921892147836e-106	3.6992456832867e-103	CENPA
ENSG00000091651	470.64383445535	3.76029809111486	0.172371218845043	21.8151157502418	1.66747806071008e-105	1.24624744906609e-102	ORC6
ENSG00000169679	980.0322995676	4.32723955341402	0.201403310589995	21.4854440115096	2.13017813627946e-102	1.53309709422898e-99	BUB1
ENSG00000094804	789.517620994777	3.90451790282394	0.182145325308571	21.4362784013771	6.132626013633e-102	4.2560424534613e-99	CDC6
ENSG00000089685	1892.80476387945	4.9414610313111	0.231058606138454	21.386180389014	1.79683663026402e-101	1.2040044620445e-98	BIRC5
ENSG00000166803	991.289418636561	4.63703288467876	0.219128839692576	21.1612168037043	2.17535879642387e-99	1.40905240440362e-96	PCLAF
ENSG00000159176	9386.46045205425	-3.20550253208538	0.151528565626095	-21.1544438425896	2.51133247403596e-99	1.5742004075957e-96	CSRP1
ENSG00000162062	473.654907886599	3.88852153303674	0.185288092016033	20.986354226694	8.73978588839005e-98	5.30723498072486e-95	C16orf59
ENSG00000106462	821.755440915074	3.31271286259097	0.158102506704551	20.9529433254433	1.76385471958427e-97	1.03864317912005e-94	EZH2
ENSG00000135476	835.152807962863	4.46132924690659	0.213341193191805	20.911710392918	4.18942606694934e-97	2.39438021567528e-94	ESPL1
ENSG00000126787	669.670521937491	4.63754876490445	0.22215428951692	20.8753509778673	8.97078012520247e-97	4.98057712551241e-94	DLGAP5
ENSG00000134690	913.238938873024	4.04105130306556	0.193724053056253	20.8598325262797	1.24105341595324e-96	6.69893054966761e-94	CDCA8
ENSG00000076382	1315.70918238552	3.63995911387181	0.174716786123477	20.8334825441406	2.15228020664309e-96	1.13035429663483e-93	SPAG5
ENSG00000237649	1743.41895222967	4.27351618159481	0.205675389860718	20.7779656306416	6.85003380316129e-96	3.50289097007974e-93	KIFC1
ENSG00000171848	1690.74084507795	4.73597922510764	0.228418773465061	20.7337564827265	1.7183896644392e-95	8.56198665625193e-93	RRM2
ENSG00000174371	329.458717570238	4.37969790287656	0.211992440270344	20.6596890780225	7.98769586904352e-95	3.88042265318134e-92	EXO1
ENSG00000065328	355.151024593394	4.84849574938695	0.235164897515163	20.6174297295978	1.9146357785032e-94	9.07443962143273e-92	MCM10
ENSG00000186193	1296.78242373187	4.28847718922624	0.208908145103235	20.5280516329654	1.20927248760934e-93	5.59490070933921e-91	SAPCD2
ENSG00000117724	2919.54295282032	4.17083275770741	0.203858361618367	20.4594637403955	4.94795124833108e-93	2.18519519676294e-90	CENPF
ENSG00000111206	1486.9445166157	4.44541561440471	0.217271204977871	20.4602152174627	4.8722797346732e-93	2.18519519676294e-90	FOXM1
ENSG00000077152	747.03894112188	3.56986666522342	0.174515113385982	20.4559169458739	5.32123478635331e-93	2.29782743040928e-90	UBE2T
ENSG00000167900	2823.38853429903	4.06907413016284	0.199180900552381	20.4290377183667	9.23030443168417e-93	3.89920164601058e-90	TK1
ENSG00000276043	709.039289374719	4.59307076758252	0.22611990780795	20.312544844497	9.96072997812852e-92	4.11823201989348e-89	UHRF1
ENSG00000131747	3593.45741266	4.25938761339639	0.210332988201047	20.2506874923731	3.50316768633884e-91	1.41819905168618e-88	TOP2A
ENSG00000166851	1376.50221449939	4.14286220754494	0.2051853155255	20.1908318679369	1.17863209104044e-90	4.67411812104038e-88	PLK1
ENSG00000109805	550.774614129951	4.25528268480329	0.211477225161036	20.1217066356104	4.76393547205828e-90	1.85145588186073e-87	NCAPG
ENSG00000142945	1163.20863785177	4.21276848409583	0.209583478914405	20.1006706536079	7.28031101788241e-90	2.77394124900963e-87	KIF2C
ENSG00000156970	750.928014124426	4.11314049671522	0.205084665422241	20.0558168902918	1.79570245651588e-89	6.71040194904166e-87	BUB1B
ENSG00000179051	9212.36717333338	2.00724688876222	0.100345010372208	20.0034548934398	5.13864472305129e-89	1.88404045770439e-86	RCC2
ENSG00000134057	2432.19678324251	3.40807580447437	0.171060848048661	19.9231784674942	2.5620027145526e-88	9.21941421281224e-86	CCNB1
ENSG00000184661	326.627537663868	4.51220451577483	0.226829469173625	19.8924969150326	4.72622188876862e-88	1.66981715895549e-85	CDCA2
ENSG00000129810	222.52234706612	4.43244886070737	0.2231243084867	19.8653785899423	8.11380539182893e-88	2.81549047096464e-85	SGO1
ENSG00000117650	684.075908507004	4.0214802269861	0.2025065988336	19.858514488659	9.30214718193209e-88	3.17121621121587e-85	NEK2
ENSG00000007968	347.783357693983	4.28698194171055	0.216143004392839	19.8340073681912	1.51476986626537e-87	5.07500138642563e-85	E2F2
ENSG00000171241	361.414752176755	3.67229901475034	0.185311124367663	19.8169377433834	2.12661937374404e-87	7.00414706281257e-85	SHCBP1
ENSG00000111665	729.410068682257	3.81986245424032	0.193672507721416	19.7233076556994	1.36034564364504e-86	4.40570609121841e-84	CDCA3
ENSG00000118193	312.189935622783	4.3137339906748	0.222762980120019	19.3646807398189	1.53302250381014e-83	4.88355627771126e-81	KIF14
ENSG00000085999	332.324685635631	3.96316568272382	0.205335685344263	19.3009104875231	5.27711564967402e-83	1.65395018233009e-80	RAD54L
ENSG00000123975	1477.59523576722	3.30798323296317	0.172059988024513	19.225755336516	2.2533409625884e-82	6.95030501349489e-80	CKS2
ENSG00000013810	3035.55218880171	3.64908513310325	0.190023110698185	19.20337541942	3.46805139578983e-82	1.05298710504669e-79	TACC3
ENSG00000146410	175.707903172653	4.08386716721756	0.213241620293407	19.1513606096147	9.42907290768804e-82	2.81885761141837e-79	MTFR2
ENSG00000143228	436.331931512242	4.44349988130479	0.232140699254973	19.1414081872143	1.14143084156937e-81	3.36064910808728e-79	NUF2
ENSG00000137203	1356.68889687622	5.79047751046118	0.30253303722865	19.1399840609302	1.17305959070683e-81	3.40222298009182e-79	TFAP2A
ENSG00000164611	1404.6785998335	4.28777273637255	0.224338734631983	19.112939829167	1.9704898818324e-81	5.63096461525988e-79	PTTG1
ENSG00000137804	1380.07051578063	3.57198486553379	0.186935529561867	19.1081110899875	2.16152336573751e-81	6.08735102072627e-79	NUSAP1
ENSG00000051341	308.590163212836	4.19190600892662	0.219649770829885	19.0844998066179	3.39713101559407e-81	9.43043569928914e-79	POLQ
ENSG00000161888	972.156586793256	4.32568281302731	0.226752500018701	19.0766708753842	3.94606915221409e-81	1.08000022205386e-78	SPC24
ENSG00000168078	529.579885921004	4.53789759166103	0.238179761129225	19.0524063427832	6.27502769818687e-81	1.69356025321066e-78	PBK
ENSG00000112742	550.158340292153	4.21042645402249	0.221197902892734	19.0346581001008	8.80653485383877e-81	2.34422719561363e-78	TTK
ENSG00000035499	317.11486142175	4.50135222230174	0.23725595280789	18.9725575650638	2.8756914325052e-80	7.55141025897851e-78	DEPDC1B
ENSG00000164087	671.210784221835	3.46097850901706	0.18397981875405	18.8117290931992	6.05308812308295e-79	1.56831477876997e-76	POC1A
ENSG00000079308	3535.28555122845	-3.79815778066347	0.202988971127074	-18.711153416733	4.01588951034626e-78	1.0267995390138e-75	TNS1
ENSG00000152253	221.24455751887	3.97429253546238	0.212628774567364	18.691226262997	5.83561641977545e-78	1.47269738011788e-75	SPC25
ENSG00000186871	186.265033142168	3.82371030348253	0.205042162951323	18.6484099096744	1.30089008320251e-77	3.24088411497324e-75	ERCC6L
ENSG00000151725	590.668074236156	3.49885630414608	0.187779410358855	18.6328005688142	1.74167780171681e-77	4.28408646113432e-75	CENPU
ENSG00000133800	68.9792555949027	-4.19600942245363	0.225285349180208	-18.6253098025349	2.00329758947765e-77	4.86600984484122e-75	LYVE1
ENSG00000189159	4584.11296767053	3.1733402091612	0.170499661616015	18.6120029745744	2.5683418952961e-77	6.16148391473999e-75	JPT1
ENSG00000137812	444.316708344606	4.01148580034708	0.215648846475647	18.6019348858427	3.09917249523269e-77	7.34428291797093e-75	KNL1
ENSG00000123473	529.995458129415	3.03447255114116	0.163865670051193	18.5180492667755	1.47692217576347e-76	3.45777731559466e-74	STIL
ENSG00000138160	1117.96210716823	3.47013858364818	0.187454355905402	18.5119122299797	1.65519195439324e-76	3.82901072116302e-74	KIF11
ENSG00000146670	1176.91253714897	3.96166133684769	0.214183312514061	18.4965919629598	2.19950038144012e-76	5.02831663672288e-74	CDCA5
ENSG00000066279	708.060958246225	4.38403027753065	0.237918149865682	18.4266323523686	8.03305563953662e-76	1.81509694404041e-73	ASPM
ENSG00000165410	697.596088908159	-2.80548663296878	0.154635871784863	-18.1425344623266	1.47088983638104e-73	3.28532543684556e-71	CFL2
ENSG00000145979	851.372660008868	2.32189819309829	0.128015145208871	18.1376835475979	1.60661500303436e-73	3.54769803851861e-71	TBC1D7
ENSG00000150764	417.817652135449	-3.10011764292499	0.17154457745288	-18.0717903705032	5.31602479091156e-73	1.16068532288757e-70	DIXDC1
ENSG00000173757	1677.07928027364	-1.95498623236126	0.10827413515365	-18.0558933081015	7.09054751309901e-73	1.53092799193933e-70	STAT5B
ENSG00000087586	698.912445111795	3.66246897961278	0.202851447015005	18.0549314954695	7.215138821408e-73	1.54070964370989e-70	AURKA
ENSG00000090889	792.995778214631	3.48437087490201	0.193137807658346	18.040853404869	9.30951151308662e-73	1.96633073611195e-70	KIF4A
ENSG00000172465	423.900347478821	-2.52533719706977	0.14065745681128	-17.953809590472	4.48085999431318e-72	9.36258832360147e-70	TCEAL1
ENSG00000197299	350.779268784193	3.06397173706931	0.170674484977678	17.9521370020249	4.61787906289249e-72	9.54623680320499e-70	BLM
ENSG00000113368	2624.20497494038	3.05848837740196	0.170828723592699	17.9038297136389	1.10084789915521e-71	2.25175540804043e-69	LMNB1
ENSG00000024526	346.878353636484	4.16785144955441	0.232862250670361	17.8983559488756	1.21454676026442e-71	2.45844506723523e-69	DEPDC1
ENSG00000145386	823.738354459871	3.45727331894386	0.193246755208095	17.8904598694086	1.39948621903741e-71	2.80358929982834e-69	CCNA2
ENSG00000170312	1448.34213831484	3.47712310213452	0.194559511615901	17.8717713323574	1.95681038222269e-71	3.88007544360728e-69	CDK1
ENSG00000051180	337.519911020352	3.33876048017493	0.187154855054481	17.839561144182	3.48421559582312e-71	6.83891691495303e-69	RAD51
ENSG00000085840	274.689057192301	3.57276023879875	0.200509212578807	17.8184343394922	5.08395915744872e-71	9.87914943475435e-69	ORC1
ENSG00000169607	284.061033500071	4.04107081777355	0.226870197102591	17.8122594742851	5.67710908206238e-71	1.09225330378848e-68	CKAP2L
ENSG00000145194	674.510063626969	3.27356004364411	0.183863384522038	17.8043064536959	6.54378404240106e-71	1.24665501482292e-68	ECE2
