row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000169344	53154.391627887	-12.3276617234672	0.472653239760828	-26.0818305819827	5.86103236026607e-150	1.13129646617856e-145	UMOD
ENSG00000174514	2559.16355349538	-4.73191375363152	0.183779512835715	-25.7477761292223	3.41368856450447e-146	3.29455083360327e-142	MFSD4A
ENSG00000134864	592.493288704045	-3.58700142079396	0.156923364353984	-22.8583005186053	1.20843234014991e-115	7.77505367652449e-112	GGACT
ENSG00000104327	2255.83620007043	-8.32092749804449	0.37148967262432	-22.3988124333655	4.04209634961215e-111	1.95051359350534e-107	CALB1
ENSG00000138798	2265.46251413171	-6.22399042261278	0.288688654144268	-21.5595255763063	4.31002625290982e-103	1.66384253467331e-99	EGF
ENSG00000169347	104.53794409121	-8.28139980709729	0.40015398979989	-20.6955322655627	3.80009265403387e-95	1.2224898068027e-91	GP2
ENSG00000145708	252.807667003919	-6.09041648598026	0.298099090959498	-20.430845549971	8.89482873066192e-93	2.45268548798909e-89	CRHBP
ENSG00000181418	206.007593671649	-7.01385496537915	0.344489170320625	-20.3601609851804	3.77341895973597e-92	9.10431659510296e-89	DDN
ENSG00000130208	11325.6291841168	6.50015746053356	0.324158834577845	20.0523841005252	1.92400342540571e-89	4.12634601302011e-86	APOC1
ENSG00000105327	1175.25207072403	2.57887079818103	0.13336609386169	19.33677986292	2.63419563812485e-83	5.08452442070859e-80	BBC3
ENSG00000164035	1016.92506806436	-4.00218092956958	0.208624398430437	-19.1836667220112	5.06773270068703e-82	8.89248878078738e-79	EMCN
ENSG00000170835	97.3813835677406	-4.69807984935674	0.245280221980444	-19.1539285614774	8.97534480897074e-82	1.44368421252294e-78	CEL
ENSG00000159399	2868.42454510227	3.54543069301889	0.185578934535826	19.104704431496	2.30730361570225e-81	3.42581341463729e-78	HK2
ENSG00000160951	90.8669162217161	-5.4092115217925	0.284301334323727	-19.0263318132485	1.03230838984665e-80	1.42325832434429e-77	PTGER1
ENSG00000120889	6231.94324100954	1.82046451024915	0.0962343019064766	18.9170022973547	8.26220773739413e-80	1.06318089164788e-76	TNFRSF10B
ENSG00000134574	2742.90872170258	2.08632507180891	0.11088986556576	18.8143890441609	5.75682530354863e-79	6.94489012556847e-76	DDB2
ENSG00000091137	166.710216284865	-5.20771050146002	0.276857080672035	-18.8101040754275	6.24151258579962e-79	7.08668681947673e-76	SLC26A4
ENSG00000243927	1831.37200929063	-2.2430133175912	0.121397511946675	-18.4766003983382	3.18636697414202e-76	3.41684751860496e-73	MRPS6
ENSG00000105697	241.18613183989	5.17576411852288	0.281126823789147	18.4107800485266	1.07660705502788e-75	1.0937194408499e-72	HAMP
ENSG00000070182	129.082913014049	-3.23599460252416	0.176097039323159	-18.3762010705116	2.03747560089701e-75	1.9663677024257e-72	SPTB
ENSG00000140795	72.4372446506972	-4.03902816782594	0.221559879779037	-18.2299619039967	2.98528966602252e-74	2.74390767302698e-71	MYLK3
ENSG00000010319	812.010224593524	-3.74912708660612	0.206716682637262	-18.1365482397225	1.64014214935706e-73	1.43900108031318e-70	SEMA3G
ENSG00000129667	3186.9894077682	1.98143390749989	0.109607062832119	18.0776115726664	4.78357987725043e-73	4.01446342568208e-70	RHBDF2
ENSG00000095970	1495.98061184313	4.69158186586948	0.261420865688694	17.9464705447664	5.11387916007988e-72	4.11283731449424e-69	TREM2
ENSG00000169258	517.419342400514	3.32579153997329	0.185558908992294	17.9231035471943	7.78606254149301e-72	6.01146316703592e-69	GPRIN1
ENSG00000125657	573.90934120203	4.04494175182751	0.226316831381488	17.8729161553574	1.91705750469333e-71	1.42319399829195e-68	TNFSF9
ENSG00000198569	239.067822206999	-5.63504511587123	0.315382966101178	-17.8673096569947	2.11973699241836e-71	1.51537642324663e-68	SLC34A3
ENSG00000215277	42.5767248565811	-4.36760360523666	0.246273605053662	-17.7347613207878	2.26054159477546e-70	1.55832049508414e-67	RNF212B
ENSG00000120156	625.471403617126	-3.97979366152857	0.224757777959966	-17.7070342021153	3.70065085292067e-70	2.46310216424396e-67	TEK
ENSG00000128567	5698.94233962968	-4.13480189915112	0.235654264071675	-17.5460516933125	6.37614624054171e-69	4.10241249116454e-66	PODXL
ENSG00000014257	319.457877754754	-5.5734360556499	0.317891642278142	-17.5325026342573	8.09277861475565e-69	5.03892944587141e-66	ACPP
ENSG00000205358	487.977658687066	-7.32396748619293	0.418317868629557	-17.5081392295931	1.24187629187086e-68	7.49084255802856e-66	MT1H
ENSG00000184005	172.560748446224	-3.84059265182459	0.220067560272241	-17.4518799911876	3.33086878116791e-68	1.9482554307304e-65	ST6GALNAC3
ENSG00000075673	104.283215799165	-7.93750997143565	0.456124736009476	-17.4020598858088	7.95886908755344e-68	4.51829679788107e-65	ATP12A
ENSG00000205089	40.3618520589048	-3.26477168637281	0.189382915719316	-17.2389978999559	1.35362918275173e-66	7.46507156727824e-64	CCNI2
ENSG00000172731	1439.72175594778	2.05099849785699	0.120532091195957	17.0162027183495	6.22810383710083e-65	3.33930167399223e-62	LRRC20
ENSG00000075290	10.4640765123243	-4.45184668264196	0.262722817145019	-16.9450325290346	2.09418255929484e-64	1.09248410160835e-61	WNT8B
ENSG00000185567	8473.60461867349	4.20699998441386	0.248568243320093	16.9249294609059	2.94699882075376e-64	1.49692029574182e-61	AHNAK2
ENSG00000198743	2858.02708294905	-2.83319433291784	0.167759275381987	-16.888451183797	5.47207027725313e-64	2.70825385875744e-61	SLC5A3
ENSG00000166856	21.8742482800709	-4.12164928451229	0.247102786628598	-16.6798980325028	1.83531914969584e-62	8.85633255685727e-60	GPR182
ENSG00000117707	225.391040738619	-4.89075468836316	0.295191809058855	-16.5680568981779	1.18596606548566e-61	5.5832968282937e-59	PROX1
ENSG00000188175	135.350545020524	-7.24698559785897	0.43783115965934	-16.5520096913559	1.54846180995447e-61	7.05605765839222e-59	HEPACAM2
ENSG00000119715	323.356472078489	-5.98233282230454	0.361446131539995	-16.5511048543138	1.5719121298874e-61	7.05605765839222e-59	ESRRB
ENSG00000128045	214.259737465303	-5.47509743106979	0.331872728121179	-16.4975816544668	3.81883069307517e-61	1.67525159176675e-58	RASL11B
ENSG00000125144	3170.63837642811	-6.55171834690298	0.39759867552427	-16.4782197482523	5.2611376517999e-61	2.25667731011204e-58	MT1G
ENSG00000112782	1154.01035401593	-4.99010299420553	0.304077312784557	-16.4106389539857	1.60507357314872e-60	6.73502828454707e-58	CLIC5
ENSG00000087088	4101.3440068613	1.68640039445504	0.103024151001661	16.3689812345831	3.18500802969361e-60	1.3080218082797e-57	BAX
ENSG00000164188	229.47017180454	-5.71423927833706	0.350126060365477	-16.3205197361553	7.05325404902294e-60	2.83628978446335e-57	RANBP3L
ENSG00000147889	258.016792571732	4.59949395982059	0.282674640646942	16.2713356574681	1.57680404884431e-59	6.21132076546794e-57	CDKN2A
ENSG00000172969	17.1284636949128	-5.78169314962503	0.355644429403661	-16.2569484339167	1.99426173587924e-59	7.69864800518821e-57	FRG2C
ENSG00000034510	73113.8525860597	2.61829883208485	0.161508515878167	16.2115218373993	4.18086151974101e-59	1.58233311870669e-56	TMSB10
ENSG00000140678	2247.69742805667	3.45755044849307	0.21415110200016	16.1453778019339	1.22396788493346e-58	4.54327463749723e-56	ITGAX
ENSG00000184956	54.4458552145518	-4.62917798084722	0.287648499997377	-16.0931761538455	2.84842090656225e-58	1.03736264789556e-55	MUC6
ENSG00000275385	3385.14953401584	7.38094781138001	0.458879680700462	16.0847126639238	3.2656389732655e-58	1.16728450855501e-55	CCL18
ENSG00000156398	1263.21902319757	-2.64625942313901	0.164588678878187	-16.0780160651117	3.63845504337808e-58	1.27689925904152e-55	SFXN2
ENSG00000118733	7.41957495164545	-7.25430034234933	0.451932384990048	-16.0517382318355	5.55852403226454e-58	1.91590412269232e-55	OLFM3
ENSG00000204540	560.606383708156	3.46577106937638	0.217020131148907	15.9698137266278	2.07404353382246e-57	7.0233663666388e-55	PSORS1C1
ENSG00000205277	447.772894915384	6.04545343347988	0.382345467065179	15.8114949809234	2.59241317202957e-56	8.48114560110419e-54	MUC12
ENSG00000126500	77.0177153830792	-4.62461106646768	0.29246515013313	-15.8125201049169	2.55056671792528e-56	8.48114560110419e-54	FLRT1
ENSG00000126562	865.174321661177	-4.34661050821996	0.275980048236002	-15.7497273299372	6.89780869966164e-56	2.21902505868115e-53	WNK4
ENSG00000123610	1225.47639028416	5.47159649573336	0.349643683230981	15.6490643422227	3.37139868007219e-55	1.05431520681551e-52	TNFAIP6
ENSG00000132874	185.83392464928	-7.23235289426138	0.462167244623497	-15.6487786150946	3.38656837750295e-55	1.05431520681551e-52	SLC14A2
ENSG00000215475	34.6814795107731	-5.05632811131148	0.323161884794832	-15.6464247462897	3.5141538040324e-55	1.07666978929259e-52	SIAH3
ENSG00000114113	11.0219324567712	-4.07732691866635	0.260804720374739	-15.6336392715892	4.29552990047494e-55	1.27557412521488e-52	RBP2
ENSG00000079557	216.555109099861	-7.64166388022878	0.488793018509807	-15.633741872022	4.28861737333234e-55	1.27557412521488e-52	AFM
ENSG00000135094	777.781405214157	4.27277724103387	0.273703755895861	15.6109558199106	6.13115337972152e-55	1.79308367477856e-52	SDS
ENSG00000152154	270.127242815861	-3.48517836301288	0.223320907166771	-15.6061445711853	6.61133279829591e-55	1.9046559055628e-52	TMEM178A
